SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.3059708268,37,1,0.569513056,5525.0,9,0,1,0,0.0
0,0.9150284975999999,26,0,0.924393723,910.0,8,0,0,0,0.0
0,0.7088760984,42,0,0.289392024,11310.0,7,0,2,0,0.0
0,0.0241515588,76,0,5.0,7020.0,7,0,0,0,0.0
0,0.0846385896,76,0,0.313336092,9425.0,12,0,1,0,0.0
0,1.19999988,82,0,0.0,3175.9,1,0,0,0,1.0
0,1.19999988,39,0,0.095377279,16900.0,8,0,0,0,0.0
0,0.6208514796,51,1,0.212694771,13598.0,17,0,2,0,0.0
1,0.054369336,27,0,0.854304636,195.0,4,1,0,0,0.0
0,0.6383952432,39,0,0.501191737,9816.300000000001,7,0,2,0,2.0
0,0.9959110308,33,1,0.429955183,8990.800000000001,7,0,2,0,1.0
0,1.202086866,85,0,0.576986003,7150.0,4,0,2,0,1.0
0,0.9466814687999999,48,1,0.65865852,9360.0,8,0,2,0,1.0
0,0.39262055760000003,49,1,0.060575321,17940.0,4,0,0,0,2.0
0,0.3824334048,30,1,0.566690699,5408.0,7,0,1,0,0.0
0,0.0273772824,68,0,0.109344533,8665.800000000001,10,0,0,0,0.0
0,0.11469058559999999,53,0,5.0,7020.0,10,0,2,0,0.0
0,0.005754906,46,0,5.0,7020.0,16,0,0,0,2.0
0,0.091315434,40,0,5.0,7020.0,4,0,1,0,0.0
0,0.1547918532,49,0,0.247263883,9620.0,7,0,1,0,2.0
0,0.107678442,51,0,5.0,7020.0,14,0,2,0,0.0
0,0.0065602151999999995,82,0,0.090383822,3148.6,4,0,0,0,0.0
0,0.0160818888,54,0,0.449461053,6390.8,12,0,2,0,3.0
0,0.6358906259999999,46,0,0.229471316,10400.0,7,0,0,0,2.0
0,0.4278877236,52,0,0.424794105,8996.0,6,0,1,0,0.0
0,0.1897408104,56,0,1.235050196,5955.3,22,0,2,0,2.0
0,0.1323050556,30,0,5.0,7020.0,2,0,0,0,0.0
0,0.000303996,55,0,5.0,7020.0,7,0,1,0,0.0
0,1.19999988,38,0,5.0,7020.0,2,0,0,0,0.0
0,0.1445026176,40,2,0.711702313,7475.0,11,1,2,0,1.0
0,1.19999988,37,1,5.0,7020.0,3,0,0,0,1.0
0,0.5346233495999999,52,0,5.0,7020.0,10,0,0,0,2.0
0,0.2672073732,74,0,0.004643963,10076.300000000001,6,0,0,0,0.0
0,0.0298189644,63,0,0.011644419,4576.0,8,0,0,0,0.0
1,0.28032008519999996,48,2,0.260111531,20280.0,22,0,1,0,0.0
0,1.1441881116,45,0,0.940750323,5023.2,26,0,2,0,2.0
0,0.6966353604,60,0,0.352193995,6753.5,4,0,1,0,0.0
0,1.19999988,67,0,5.0,7020.0,4,0,0,0,0.0
0,1.19999988,59,0,0.379572206,10270.0,5,0,3,0,3.0
0,0.3153167052,67,0,0.314768683,14610.7,12,0,2,0,0.0
0,0.6571751675999999,44,0,0.30311483,2795.0,8,0,0,0,3.0
0,0.18332015040000002,52,0,5.0,7020.0,14,0,2,0,0.0
1,0.7778546712,27,1,0.03200883,4709.900000000001,4,0,0,1,1.0
0,0.1164144348,50,0,0.030957523,10832.9,6,0,0,0,0.0
0,0.8381020679999999,59,0,0.672466735,3809.0,9,0,0,1,0.0
0,0.0,38,0,0.828021497,10400.0,9,0,3,0,3.0
0,0.04356756479999999,36,0,1.64383904,5200.0,14,0,5,0,0.0
0,1.19999988,34,0,1.464701319,1674.4,3,0,1,0,1.0
0,0.0548912808,55,4,0.007652431,5265.0,7,0,0,0,1.0
0,0.020110738799999996,62,0,0.009996298,3510.0,7,0,0,0,0.0
0,1.0160934252,47,0,5.0,7020.0,6,0,2,0,2.0
0,0.0,44,0,0.354948805,2665.0,4,0,0,0,1.0
0,0.154866288,33,0,0.704900377,2412.8,10,0,0,0,2.0
0,0.4725009288,49,0,0.486283475,7959.900000000001,38,0,2,0,1.0
0,0.0035175288,62,0,5.0,7020.0,10,0,0,0,0.0
0,1.1509530959999998,66,1,5.0,7020.0,15,0,2,0,0.0
0,0.3997600116,51,0,0.460103826,6760.0,12,0,2,0,0.0
0,0.0328936344,44,0,0.476937964,12090.0,11,0,4,0,1.0
0,0.2633009112,58,0,0.46209976,11935.300000000001,14,0,1,0,0.0
1,0.060121534799999994,57,0,5.0,7020.0,8,0,0,0,2.0
1,0.7906127771999999,61,0,5.0,7020.0,6,1,0,0,0.0
0,0.23589641039999998,30,0,0.017951099,4199.0,2,0,0,0,4.0
0,0.6243262248,53,0,5.0,7020.0,5,0,2,0,0.0
1,1.19999988,21,0,0.0,3380.0,1,0,0,0,0.0
0,0.4445338224,44,0,0.485178903,16094.0,14,0,1,0,2.0
0,0.0383244012,56,0,0.266334046,10942.1,10,0,1,0,3.0
0,0.0440249172,68,0,0.044418338,46475.0,12,0,1,0,0.0
0,0.0043050144,43,0,1.0,7020.0,3,0,0,0,0.0
0,0.013229668799999999,47,0,0.149713864,7040.8,8,0,1,0,2.0
0,0.03394593,77,0,0.136430462,4420.0,12,0,0,0,0.0
0,0.3223998252,27,1,0.538764783,988.0,9,0,0,0,0.0
0,1.19999988,24,0,0.05376096,5632.900000000001,4,0,0,0,0.0
0,0.07566640919999999,64,0,0.046492251,7800.0,5,0,0,0,0.0
0,0.0174859356,89,0,0.007855273,5460.0,6,0,0,0,0.0
0,0.8182277064,68,0,0.152375544,6866.6,11,0,0,0,0.0
0,0.4316984136,47,3,0.334789573,8925.800000000001,10,0,1,0,0.0
0,0.1761606024,66,0,0.238768719,1561.3,8,0,0,0,0.0
0,0.2473241736,64,0,5.0,7020.0,5,0,2,0,0.0
0,1.19999988,68,0,0.012001549,3356.6,0,0,0,0,0.0
0,0.041453668799999996,41,0,0.402190923,4982.900000000001,14,0,1,0,0.0
0,0.0222615612,52,0,0.218142549,10832.9,7,0,1,0,0.0
0,1.0705950732,40,0,1.452775775,5408.0,16,0,2,0,3.0
0,0.023038848,50,0,5.0,7020.0,2,0,1,0,0.0
0,0.7520383464,62,0,0.419637194,10246.6,10,0,0,0,0.0
0,1.046190762,34,0,0.111687638,10020.4,6,0,0,0,2.0
0,0.0,48,0,5.0,7020.0,6,0,3,0,0.0
0,0.0817328364,51,0,0.441699605,9207.9,7,0,1,0,2.0
0,0.0595980132,56,0,5.0,7020.0,5,0,1,0,2.0
1,0.8257016975999999,29,0,0.744127936,2600.0,15,0,0,0,1.0
0,0.11886861719999998,77,0,5.0,7020.0,3,0,0,0,0.0
0,0.2410490232,44,0,0.127460169,4160.0,10,0,0,0,3.0
0,1.19999988,61,0,5.0,7020.0,1,1,0,0,0.0
0,0.0967528824,59,0,5.0,7020.0,19,0,2,0,0.0
0,0.1030282764,59,0,0.466543609,8450.0,10,0,2,0,0.0
0,0.0022902132,59,2,1.158256881,4533.1,16,1,2,0,0.0
0,1.18998702,40,0,0.47060364,9926.800000000001,9,0,2,0,2.0
0,0.120683214,56,1,0.251404628,13650.0,14,0,1,0,0.0
0,0.12335295119999999,32,0,5.0,7020.0,4,0,1,0,0.0
0,1.0208516364,46,0,0.541390972,8840.0,18,0,2,0,1.0
1,0.4464364956,38,0,1.005247243,14615.9,9,0,6,0,1.0
1,1.19999988,53,0,0.244883041,1777.1000000000001,1,0,0,1,0.0
1,1.0969908503999999,37,5,5.0,7020.0,13,0,1,1,2.0
0,0.01935957,44,0,0.047807504,8210.800000000001,3,0,0,0,2.0
1,1.19999988,47,1,5.0,7020.0,7,7,0,0,0.0
0,0.004724852399999999,74,0,3.0,7020.0,2,0,0,0,0.0
0,0.0752749812,59,0,5.0,7020.0,6,0,1,0,0.0
0,0.9618653699999999,60,0,0.271295859,8255.0,4,0,1,0,1.0
0,0.39533126279999997,30,0,0.406259374,13000.0,13,0,2,0,1.0
0,0.0127666992,55,0,0.218268336,12565.800000000001,12,0,1,0,0.0
0,0.33777013199999995,35,0,0.378012832,7495.8,4,1,1,1,0.0
0,0.0286896192,49,0,0.614596351,5200.0,11,0,1,0,0.0
0,0.0689317908,43,0,0.242787848,10182.9,15,0,2,0,1.0
0,0.11483401319999999,38,0,0.141085891,13000.0,7,0,1,0,1.0
0,0.4563339528,60,0,0.200399911,5850.0,4,0,0,0,0.0
0,0.0536137836,63,0,0.290189979,11700.0,6,0,1,0,3.0
0,0.0,64,0,0.252783401,5136.3,16,0,2,0,0.0
0,0.0008823264,43,0,5.0,7020.0,6,0,1,0,0.0
0,0.567812568,52,0,0.278370307,6093.1,8,0,0,0,2.0
0,0.6595699331999999,58,0,5.0,7020.0,15,0,2,0,0.0
0,0.7844806212000001,63,0,0.549798259,6120.400000000001,4,0,1,0,0.0
0,0.16798539240000002,29,0,0.27815021,11440.0,8,0,4,0,0.0
0,1.1324928263999998,60,0,0.056606437,9207.9,7,0,0,0,1.0
0,0.18755493239999999,49,0,0.100322186,11700.0,8,0,0,0,1.0
0,0.5562545496,50,0,5.0,7020.0,7,1,2,0,0.0
0,1.19999988,47,1,0.045149195,8320.0,5,0,0,0,1.0
0,0.155745246,65,0,0.696434522,3900.0,15,0,3,0,0.0
0,0.0,50,0,0.125850891,16040.7,5,0,2,0,1.0
0,0.10367407559999998,37,0,0.105496808,26061.100000000002,4,0,3,0,0.0
0,0.8579656044,47,0,0.247845741,18404.100000000002,7,0,2,0,0.0
0,0.020999642399999997,81,0,5.0,7020.0,10,0,0,0,0.0
0,0.0329967,58,0,0.397421731,3528.2000000000003,4,0,0,0,1.0
0,0.18853076640000002,58,0,5.0,7020.0,9,0,1,0,0.0
0,0.0681531852,47,0,0.253638485,11700.0,4,0,1,0,0.0
0,0.0398384064,61,0,5.0,7020.0,2,0,0,0,0.0
0,0.06655778159999999,65,0,0.004652488,13690.300000000001,3,0,0,0,0.0
0,1.2027671028,28,0,0.22951068,8580.0,7,0,1,0,0.0
0,0.132555582,57,0,0.064993501,13000.0,6,0,0,0,3.0
0,0.0,83,0,0.0,4782.7,5,0,0,0,0.0
0,1.1544227891999999,35,2,0.641556587,3640.0,11,0,1,0,0.0
0,0.16269990119999997,53,0,0.190480952,13000.0,3,0,1,0,3.0
0,0.2957892708,56,6,0.390268289,7800.0,6,1,2,1,0.0
0,0.0156836184,71,0,0.451365756,3901.3,7,0,1,0,0.0
0,0.4871519004,72,0,0.239987369,24700.0,14,0,1,0,0.0
0,0.2169817284,44,0,0.289551068,6630.0,24,0,0,0,2.0
0,0.3106013952,49,1,0.468271335,5345.6,11,0,0,1,0.0
1,0.7686350364,47,0,1.498800959,1625.0,12,0,0,0,2.0
0,1.19999988,32,0,0.038166107,5414.5,4,0,0,0,0.0
0,0.00013186319999999998,76,0,0.659235669,815.1,5,0,0,0,0.0
0,0.0,22,0,0.0,1950.0,1,0,0,0,0.0
0,0.1358174784,51,0,0.112118543,25090.0,13,0,2,0,2.0
0,0.3014167992,63,0,5.0,7020.0,8,0,1,0,1.0
0,0.2292878724,65,0,0.186840717,9857.9,13,0,0,0,0.0
1,0.9304576535999999,28,0,0.07283987,4407.0,2,0,0,0,4.0
0,0.27244310039999997,60,0,0.466963473,12846.6,23,0,2,0,0.0
0,1.2049397231999999,51,0,0.436830835,1820.0,5,0,0,0,0.0
0,1.1027926392,58,0,0.438731791,4550.0,5,0,1,0,2.0
0,0.0015871427999999998,81,0,1.0,7020.0,4,0,0,0,0.0
0,0.0213984876,60,0,0.00489716,5307.900000000001,5,0,0,0,0.0
0,0.0025098696,79,0,0.000607903,8552.7,8,0,0,0,0.0
0,0.031180787999999997,62,0,0.085702043,9100.0,8,0,1,0,1.0
0,0.007299939599999999,57,0,5.0,7020.0,16,0,1,0,1.0
0,0.6708632424,50,0,0.650123196,7385.3,11,0,2,0,2.0
0,0.036490079999999994,90,0,5.0,7020.0,4,0,0,0,0.0
0,0.2766589164,47,0,1.191659526,4550.0,11,0,1,0,1.0
0,0.0,38,0,0.390585642,8256.300000000001,8,0,1,0,4.0
0,0.4652246256,26,2,0.130921209,5460.0,6,0,0,1,1.0
0,0.3106236528,71,0,0.591093117,7062.900000000001,12,0,2,0,0.0
1,0.8640730272,27,2,5.0,7020.0,3,0,0,2,0.0
0,0.7165992936,67,0,5.0,7020.0,15,0,2,0,2.0
0,0.5124565703999999,45,1,0.849875156,4163.900000000001,7,0,1,0,1.0
0,0.0734523864,54,0,0.142233857,5957.900000000001,7,0,1,0,0.0
0,1.154595144,62,1,2.162583742,13000.0,12,0,2,0,1.0
0,0.348167214,33,0,0.739446008,8775.0,5,0,2,0,1.0
0,0.323972088,59,0,5.0,7020.0,9,0,1,0,0.0
0,0.025899280799999997,90,0,0.021133525,1352.0,6,0,0,0,1.0
0,0.0151426164,63,0,5.0,7020.0,4,0,0,0,0.0
0,0.0651450168,47,0,0.181122062,17145.7,9,0,1,1,0.0
0,0.06094824,54,0,0.236176382,13000.0,11,0,2,0,0.0
0,0.11856728519999998,40,0,5.0,7020.0,13,0,1,0,0.0
0,0.0723683904,52,0,5.0,7020.0,5,0,0,0,0.0
0,0.17526524879999997,60,0,0.296462942,10400.0,8,0,1,0,0.0
0,0.010319484,97,0,5.0,7020.0,3,0,0,0,0.0
0,0.0,34,0,0.070236927,9271.6,3,0,0,0,0.0
0,0.46301774999999995,61,0,0.538852833,7410.0,20,0,1,0,0.0
0,0.0181928148,56,3,0.112375043,3770.0,8,2,0,0,0.0
0,0.3377465052,72,0,0.079962808,2795.0,4,0,0,0,0.0
0,0.7168428024,42,0,0.322807808,46150.0,13,0,3,0,2.0
0,1.1685194987999998,34,0,0.318170457,5200.0,5,0,0,0,2.0
0,0.3286777056,42,0,0.488099155,23702.9,5,0,3,0,3.0
0,0.0046579548,62,0,0.484952244,7212.400000000001,5,0,2,0,0.0
0,0.13943785439999998,47,0,5.0,7020.0,10,0,1,0,0.0
0,0.5002422984,44,0,1.559391457,2220.4,12,0,2,0,2.0
0,0.33791290560000004,37,0,5.0,7020.0,11,0,1,0,3.0
1,0.32059089960000003,50,2,0.347079038,4160.0,13,0,0,0,1.0
0,0.38213537999999997,58,0,1.382629108,4982.900000000001,26,0,4,0,0.0
0,0.0,24,1,0.091313042,5850.0,6,0,0,0,1.0
0,0.62515842,30,0,0.323072876,4940.0,6,0,0,0,0.0
0,0.5081984772,45,0,0.524967575,4007.9,12,0,0,0,0.0
0,1.1813733227999998,27,1,5.0,7020.0,5,0,1,1,0.0
0,0.0111932592,41,0,0.673525037,5242.900000000001,8,0,1,0,0.0
0,0.8341658892,61,0,5.0,7020.0,14,0,1,0,0.0
0,0.6753147864,36,0,0.278674475,9100.0,11,0,0,0,1.0
0,1.0884034872,47,0,5.0,7020.0,7,0,2,0,0.0
0,0.037846448399999996,59,0,0.221447721,4847.7,20,0,1,1,1.0
0,0.1733296968,31,0,0.531604813,7670.0,3,0,2,0,0.0
0,0.2976863556,44,0,0.11700314,14487.2,9,0,0,0,3.0
0,0.5049137591999999,71,0,0.260174419,16097.900000000001,18,0,1,0,0.0
0,0.2746029216,62,0,0.36699117,11482.9,14,0,2,0,0.0
0,0.0134489292,78,0,0.003583129,12697.1,7,0,0,0,0.0
0,0.0851778144,45,0,0.759211654,4550.0,9,0,2,0,1.0
0,0.22041138600000001,33,0,0.660528423,3246.1,9,0,1,0,0.0
0,0.2878387728,39,0,0.13069719,6245.2,6,0,0,0,1.0
0,1.19999988,25,0,5.0,7020.0,3,0,0,0,0.0
0,0.11134241040000001,65,0,0.594187298,7244.900000000001,20,0,2,0,1.0
0,0.0945421416,48,0,0.339387268,7085.0,16,0,2,0,1.0
0,0.7341792984000001,32,0,0.392596596,4810.0,9,0,1,0,1.0
0,0.3540435312,52,0,5.0,7020.0,7,0,1,0,1.0
0,0.7272617556,64,2,5.0,7020.0,16,0,1,0,0.0
1,0.1397997024,65,1,0.176821821,9578.4,11,0,2,0,0.0
0,0.410171472,33,0,5.0,7020.0,12,0,1,0,0.0
0,1.1712467532,50,2,0.412646838,5200.0,7,0,1,0,2.0
0,1.19999988,69,0,0.152734129,2067.0,1,0,0,0,0.0
0,0.07697129999999999,83,0,1.099189021,4166.5,13,0,1,0,0.0
0,0.0777196464,33,0,0.294280955,2340.0,8,0,0,0,1.0
0,0.7625237471999999,29,0,0.250610975,5850.0,3,0,1,0,2.0
0,0.008520287999999999,37,0,0.52681388,7004.400000000001,17,0,1,0,1.0
0,0.4091762256,52,2,0.74865027,4332.900000000001,13,0,1,0,1.0
0,0.069034812,34,0,5.0,7020.0,8,0,1,0,0.0
0,0.5296117955999999,49,0,0.23611752,8450.0,19,0,0,0,1.0
0,0.0023875403999999998,46,0,0.09086899,8840.0,10,0,0,0,1.0
0,1.19999988,23,0,0.091973722,4550.0,2,0,0,0,0.0
0,0.0119299464,32,0,0.037044091,13650.0,4,0,0,0,0.0
1,0.49167725519999994,52,2,0.702308455,9178.0,15,0,2,0,4.0
0,0.0025886159999999997,57,0,0.179154079,4301.7,11,0,1,0,0.0
0,1.0692263616,50,0,0.079120251,4550.0,6,0,0,0,0.0
0,0.5432575344,50,0,5.0,7020.0,8,0,3,0,0.0
0,0.9038068739999999,43,0,0.903489084,6370.0,29,0,1,0,0.0
1,1.19999988,43,0,5.0,7020.0,0,0,0,0,0.0
0,0.2160211608,42,0,0.279528302,13778.7,11,0,2,0,3.0
0,1.19999988,48,1,5.0,7020.0,1,0,0,0,0.0
1,0.5265668663999999,42,1,0.748771658,10052.9,10,0,3,0,3.0
0,0.015239129999999998,61,0,0.309189347,8882.9,14,0,2,0,0.0
0,1.19999988,54,0,0.409192325,2912.0,6,0,1,0,1.0
0,1.0514674884,39,0,0.555896387,3812.9,6,0,1,0,3.0
0,1.1448259967999999,48,5,5.0,7020.0,13,0,2,0,0.0
0,0.194191002,62,0,0.421047043,12240.800000000001,18,0,2,0,1.0
0,0.4045386828,50,1,0.722074676,8320.0,8,0,2,0,0.0
0,0.0,62,0,0.322899277,9343.1,9,0,1,0,0.0
0,1.08379524,61,0,0.146911898,5723.900000000001,5,0,0,0,1.0
0,0.032006690399999996,33,0,5.0,7020.0,7,0,1,0,0.0
0,0.0,50,0,5.0,7020.0,8,0,2,0,2.0
0,0.0,39,0,0.055915527,5415.8,5,0,0,0,0.0
0,0.0142281648,79,0,5.0,7020.0,4,0,0,0,2.0
0,0.212421528,80,0,0.236652669,4332.900000000001,5,0,0,0,0.0
0,0.0249340464,78,0,0.136435847,13910.0,6,0,1,0,1.0
0,0.6478325364,37,0,5.0,7020.0,10,0,0,0,0.0
0,0.0502290516,72,0,0.239586804,3900.0,8,0,1,0,0.0
0,0.752506818,37,0,0.701178883,2535.0,11,0,0,0,2.0
0,0.30330554159999995,64,0,0.099354045,4225.0,7,0,0,0,0.0
0,0.026651689200000002,47,0,0.169024784,13689.0,6,0,1,0,0.0
1,0.7704859032,42,0,0.39314379,9555.0,5,1,2,0,1.0
0,0.3437346696,31,0,0.181420537,6240.0,5,0,0,0,0.0
0,0.0,80,0,0.0,16250.0,2,0,0,0,0.0
0,0.44549543039999995,46,0,0.380449634,10465.0,13,0,1,0,2.0
0,0.0995577048,56,0,0.376311844,2600.0,6,0,1,0,0.0
0,0.1486250904,68,0,5.0,7020.0,15,0,3,0,0.0
0,0.3096339708,51,0,0.43742503,3250.0,13,0,1,0,2.0
1,1.2698256252,32,3,0.188689732,9354.800000000001,7,2,0,2,4.0
0,0.0636631488,49,0,1.300559552,1625.0,11,0,1,0,0.0
0,0.0616448616,66,0,5.0,7020.0,12,0,1,0,0.0
0,0.2178645012,36,0,0.266393443,6342.7,7,0,0,0,2.0
0,0.0,68,0,0.548577761,3517.8,8,0,1,0,0.0
0,0.1981314408,52,0,5.0,0.0,5,0,1,0,3.0
0,0.2120606376,84,3,0.185168072,11252.800000000001,14,0,1,0,0.0
0,0.029918005199999997,39,0,0.555737705,6342.7,6,0,3,0,2.0
0,0.014388555599999998,82,0,0.003749063,5200.0,5,0,0,0,0.0
0,1.19999988,70,0,0.199450137,5200.0,3,0,2,0,0.0
0,0.6915520968,72,0,0.285610399,14300.0,12,0,1,0,0.0
0,0.015057121199999999,51,0,0.223306749,10920.0,7,0,1,0,3.0
0,0.5433545388,40,1,0.57904818,8821.800000000001,10,0,1,0,4.0
0,1.19999988,60,0,0.242948135,1427.4,3,0,0,0,0.0
0,0.0119108172,79,0,5.0,7020.0,8,0,0,0,0.0
0,0.0,60,0,0.0,7020.0,1,0,0,0,0.0
0,0.0694593732,63,0,0.367948017,21405.8,19,0,5,0,1.0
0,1.19999988,32,0,0.098509725,5145.400000000001,3,1,0,0,0.0
0,0.10100713199999999,46,0,0.210200927,8409.7,14,0,2,0,0.0
0,0.0,34,0,0.160473528,3952.0,2,0,0,0,0.0
0,0.7625014703999999,55,0,0.704345435,4725.5,9,0,1,0,1.0
0,0.029877012,49,0,0.003945885,2304.9,2,0,0,0,0.0
0,0.0,52,0,0.532047849,7280.0,9,0,4,0,0.0
0,0.2524474068,30,1,0.147660154,2860.0,7,0,0,0,0.0
0,0.7508357628,50,3,0.55618104,5772.0,12,0,2,0,2.0
1,1.3913043479999998,36,0,0.013664389,7800.0,1,2,0,0,1.0
0,0.7550025563999999,44,0,0.583633309,5415.8,7,2,1,0,0.0
0,0.046368042000000005,61,0,0.661939084,5590.0,12,0,3,0,0.0
0,0.5328175572,48,0,0.756322625,3802.5,10,0,2,0,1.0
0,0.213028854,49,1,0.417318329,6814.6,9,0,2,0,2.0
0,0.8314437348,41,0,0.103052926,9750.0,5,0,0,0,5.0
0,0.0,40,0,0.449571133,4394.0,2,0,1,0,0.0
0,0.0607769616,41,0,0.281059912,15600.0,8,0,2,0,2.0
0,0.0002033832,64,0,2.643338758,5590.0,21,0,8,0,0.0
0,0.022541202,57,0,2.591397849,1086.8,8,0,2,0,0.0
0,0.1092059076,68,0,0.427114577,6500.0,23,0,2,0,0.0
0,0.12389430119999999,59,0,5.0,7020.0,8,0,2,0,0.0
0,1.19999988,41,0,0.2137977,7800.0,5,0,0,0,2.0
0,0.2621718816,48,0,0.14143463,7048.6,6,0,0,0,3.0
0,1.19999988,32,0,0.105964678,3900.0,2,2,0,0,1.0
0,1.0620202907999998,35,0,0.916990921,4007.9,10,0,1,0,0.0
0,0.057046128,48,0,0.372325535,6500.0,10,0,1,0,1.0
1,1.1694397284,61,4,0.533350177,10289.5,10,2,2,2,0.0
0,0.0344133144,50,0,5.0,7020.0,9,0,1,0,4.0
1,1.3073523504,63,1,5.0,7020.0,5,2,0,2,0.0
0,0.2806596696,24,0,0.012715931,5417.1,1,0,0,0,0.0
0,0.0012799571999999998,62,1,0.0,4425.2,2,0,0,0,0.0
0,0.2712262968,63,0,0.572750436,9692.800000000001,20,0,2,0,1.0
0,0.0182410896,63,0,0.007998609,7475.0,3,0,0,0,0.0
0,0.0854148096,58,0,0.410155222,4940.0,5,0,1,0,0.0
0,1.19999988,48,0,0.15547613,5090.8,4,0,0,0,2.0
0,0.06347496,63,0,0.13563267,6142.5,4,0,0,0,1.0
0,0.1496656212,65,0,0.221459982,7389.2,12,0,1,0,0.0
0,0.4276307892,80,0,0.290299947,7410.0,11,0,0,0,0.0
0,0.0396474708,89,0,0.008808475,10920.0,5,0,0,0,0.0
0,0.2277206196,45,0,0.527169949,14257.1,22,0,3,0,0.0
0,1.0562396003999999,52,0,0.063350497,14137.5,4,0,0,0,1.0
1,0.8215568868,45,2,0.441092196,7711.6,5,0,1,0,2.0
0,0.3520057824,57,4,5.0,7020.0,10,1,1,1,0.0
0,1.19999988,43,0,0.689744539,3510.0,1,0,1,0,0.0
0,0.9640339247999999,40,1,1.551368421,6173.7,9,0,2,0,2.0
0,0.0879021048,51,0,0.446688128,13325.0,9,0,1,0,2.0
1,0.8572966968,54,3,5.0,7020.0,5,0,0,3,0.0
0,1.2197635428,34,0,0.202399859,7365.8,4,0,0,0,2.0
0,0.1711825752,40,0,0.147403182,4329.0,5,0,0,0,0.0
0,0.0666234756,57,1,5.0,7020.0,16,0,1,1,0.0
0,0.17481696359999999,39,0,0.290794325,20800.0,16,0,1,0,4.0
0,0.0629937012,36,0,5.0,7020.0,3,0,2,0,0.0
0,0.45831234239999996,50,2,0.385516355,9100.0,8,0,2,0,2.0
0,1.19999988,27,1,0.236710586,2860.0,2,1,0,0,0.0
0,0.0377712564,59,0,0.285961872,9750.0,6,0,1,0,0.0
0,0.30010312199999994,47,0,0.311745965,24889.8,13,0,2,0,2.0
0,0.0708156552,61,0,1.263578807,3900.0,7,0,1,0,0.0
0,1.19999988,33,0,0.32544261,6533.8,3,0,1,0,1.0
0,0.3968185872,43,0,0.431284358,2600.0,8,0,0,1,1.0
0,0.2817911952,34,0,0.422954503,6942.0,5,0,1,0,0.0
0,0.0323818308,81,0,0.011883803,2952.3,3,0,0,0,0.0
0,0.0066956748,65,0,0.57118928,10864.1,16,0,3,0,0.0
0,0.0632662956,54,0,5.0,7020.0,6,0,1,0,1.0
0,1.016378316,40,0,2.840399002,520.0,6,0,1,0,2.0
0,0.0,34,2,0.399250234,4160.0,9,0,1,0,0.0
0,0.8608226123999999,32,0,0.554983338,4290.0,4,0,1,0,1.0
0,0.0173612916,48,0,0.233910717,9230.0,13,0,0,0,1.0
1,0.3396729552,53,0,1.040433925,7907.900000000001,17,0,4,0,1.0
0,1.1106185376,54,2,0.282474523,9055.800000000001,7,0,0,5,0.0
0,0.08341324559999999,67,0,0.00975786,10790.0,3,0,0,0,1.0
0,0.6658606427999999,63,0,0.379697792,3354.0,6,1,1,0,1.0
0,0.0351739824,56,0,0.098632109,5415.8,9,0,1,0,0.0
0,0.0030491304,78,0,5.0,7020.0,7,0,1,0,0.0
0,0.9763260324,48,1,0.568186304,19760.0,10,0,1,0,1.0
0,0.0,30,0,0.330415755,18415.8,12,0,3,0,0.0
1,1.0875491484,57,0,5.0,7020.0,5,4,2,2,6.0
0,0.0749758812,51,2,0.329711353,19500.0,15,0,4,0,0.0
0,0.9650961708,49,1,0.48659306,8240.7,7,0,1,0,0.0
1,0.3776228436,51,3,0.160317928,22079.2,13,0,2,1,4.0
0,0.0856727508,62,0,0.352858701,8343.4,4,0,1,0,0.0
0,0.0876134436,56,1,0.539185414,8840.0,22,0,2,0,1.0
0,0.6685363259999999,51,0,0.493726474,8287.5,10,0,1,0,1.0
0,0.0129112104,41,0,0.357369721,11050.0,18,0,3,0,3.0
1,0.8006315124,57,6,0.429494411,12675.0,12,0,1,0,2.0
1,0.6789487656,53,0,0.073571203,8232.9,15,0,0,0,2.0
0,0.017210936399999998,84,0,0.080112259,10189.4,7,0,0,0,0.0
0,1.8976744187999999,41,0,5.0,7020.0,3,1,0,1,0.0
1,0.7219020492,53,3,5.0,7020.0,9,0,0,0,0.0
0,0.6022314947999999,48,0,0.065419226,9100.0,11,0,0,0,0.0
0,0.6118776239999999,30,0,0.077922078,1300.0,1,0,0,0,0.0
0,1.3522477524,30,0,0.013301088,3224.0,1,0,0,0,0.0
0,0.1070466888,31,0,0.054789042,6500.0,4,0,0,0,0.0
0,0.015367714799999998,86,0,5.0,7020.0,8,0,0,0,0.0
0,0.587228652,48,0,0.393285905,11693.5,9,0,1,0,0.0
0,0.5658786732,35,0,0.40913101,5892.900000000001,6,0,2,0,0.0
0,0.0,80,0,0.011831361,7800.0,8,0,0,0,0.0
0,0.0171597324,62,0,0.310789928,14300.0,12,0,1,0,4.0
0,1.19999988,75,0,0.135545782,3250.0,8,0,0,0,0.0
0,0.9720259056,55,1,0.135413096,7582.900000000001,4,0,0,1,0.0
0,0.748413684,44,2,0.214638048,9750.0,5,0,1,1,2.0
